id,name,birth
1343803,"James L. White",1947
306803,"Elisabetta Gardini",1956
3723803,"Eric Itzi",1981
510805,"Macha Limonchik",1970
901806,"Voltaire",1694
1122807,"Randy Mack",1973
1683808,"Stephen Lobo",1973
1904808,"Emiliya Spivak",1981
901808,"Jacqueline Voltaire",1948
809,"Daniel Auteuil",1950
323809,"Liza Goddard",1950
1615810,"Melanie Simmons",1978
3791811,"Archie Alleyne",1933
812,"Roger Avary",1965
1190813,"Drasko Redjep",1935
6494815,"Tomaz Gorkic",1974
510816,"Jean-Pierre Limosin",1949
3230818,"Kevin Hoed",1985
820,"Burt Bacharach",1928
952823,"Ana Zanatti",1949
765823,"Sumie Sasaki",1928
833824,"John Strauss",1920
34824,"Sadamasa Arikawa",1925
272826,"Elisa Fernandes",1950
901828,"Eros Volusia",1914
493828,"Milton Lazarus",1898
3417829,"Chad Henninger",1970
374829,"Heikki Hela",1964
1411829,"Niki Koss",1994
1411830,"Marcin Koszalka",1970
306831,"Arthur Gardner",1910
153833,"Stephan Chase",1945
2465833,"Claudio Giovannesi",1978
221835,"Manos Destounis",1937
765838,"Yûko Sasaki",1961
4505839,"Marko Grba Singh",1988
3706839,"Bruno Renne",2002
85840,"Doreene Blackstock",1958
782841,"Toshihiko Seki",1962
7038841,"Kazimierz Piechowski",1919
289841,"Ronald France",1936
850841,"Herbert Taschner",1926
4029843,"John Merizalde",1990
527843,"Natália Luísa",1960
3196843,"Christopher Barr",1979
34843,"Kinryû Arimoto",1940
935844,"Vincent Winter",1947
714844,"Amy Redford",1970
1292847,"Bernice Liu",1979
68847,"Mino Bellei",1936
847,"Theda Bara",1885
2074849,"Anna De Carlo",1979
1071849,"Stéphane Berla",1975
1173849,"Randy Rhoads",1956
731850,"Georgianna Robertson",1972
1887850,"Carlos DeMattos",1952
2244852,"Brian Gleeson",1987
459852,"Jason Kliot",1963
136853,"Julien Carette",1897
867854,"Peter Torbiörnsson",1941
901854,"Jaromír Vomácka",1923
51855,"Tarashankar Banerjee",1898
510855,"Bellbella Lin",1950
442859,"Nicola Kawana",1970
3264861,"Victoria Dadi",1973
862,"Robin Bartlett",1951
935863,"Michael Winterbottom",1961
221864,"Leonid Desyatnikov",1955
865,"Richard Basehart",1914
816868,"Søren Spanning",1951
578870,"Braddon Mendelson",1961
2125871,"Q. Bryce Randle",1983
646871,"Jamie Oliver",1975
476877,"Tatyana Kuznetsova",1963
2414878,"Nicole Smolen",1996
663878,"Nancy Parsons",1942
878,"Mario Bava",1914
2227878,"Magdalena Müller",1991
969879,"Devrim Parscan",1937
595879,"Ghulam Mohammed",1903
2176882,"Erix Arocha",1981
306883,"David Gardner",1928
2584883,"Nicole Blaine",1977
2227883,"Yamil Chade",1921
748885,"Eugeniusz Rudnik",1932
1105885,"Tatyana Mikhalevkina",1964
1904886,"Mia Stallard",1996
289889,"Alba Francesca",1949
17889,"Boris Aleksandrov",1936
4080890,"Pietrangelo Buttafuoco",1963
1564890,"Matt Villines",1977
1292891,"Jinglei Xu",1974
782891,"Mobutu Sese Seko",1930
891,"Wallace Beery",1885
476892,"Stanislaw Kuznik",1954
1615892,"David Guetta",1967
893,"Ed Begley Jr.",1949
1411893,"Maciej Lagodzinski",1988
850894,"Tatyana Tashkova",1956
918896,"Adrian Weiss",1918
527896,"Grigoriy Lyampe",1925
391897,"John Holmes",1970
323897,"Beatrice Valle",1967
1190898,"Andrew Rubio",1969
899,"Monica Bellucci",1964
782899,"Nikolai Sektimenko",1949
391899,"John W. Holmes",1917
765900,"Catya Sassoon",1968
782900,"Andrzej Sekula",1954
408900,"Trevor Ingman",1956
901,"Jean-Paul Belmondo",1933
204901,"Jonathan Davis",1971
578903,"David Mendenhall",1971
119903,"Paolo Bulgari",1937
1700908,"Murray Walker",1923
306908,"Ed Gardner",1901
1088909,"David Davis",1972
867910,"Géza Tordy",1938
221910,"Dubravko Detoni",1937
4658911,"Hartmut Kasper",1959
1105912,"Karla Monroig",1979
493913,"Levan Lazishvili",1961
374913,"Kurt Held",1897
867913,"Svein Toreg",1942
17914,"Marina Aleksandrova",1982
289914,"Francesco Scavullo",1921
952916,"Angio Zane",1925
3655917,"Ryan Patch",1986
646918,"Leslie Oliver",1954
833921,"Matthew Stravitz",1979
714921,"Tjitske Reidinga",1972
1836922,"Ariana Savalas",1987
17925,"Ekaterina Zhemchuzhnaya",1944
697926,"Allan Prior",1922
2040927,"Kristína Farkasová",1982
1921927,"Borka Tomovic",1983
8857929,"Zdenek Maratka",1914
2312930,"Ben Sozanski",1983
527932,"Rasmus Lyberth",1951
2414934,"Kamillia Kataxenna Kova",1985
2006937,"Aidan Mitchell",1993
629938,"Fabio Piccioni",1938
2516938,"Edmondo Berselli",1951
51939,"Thomas Bangalter",1975
850939,"Susan Taslimi",1950
68941,"Agostina Belli",1947
1547942,"Andy Attenhofer",1979
578943,"David França Mendes",1962
255943,"Tzufit Grant",1964
3247943,"Lauryn Victoria Conrad",1986
1173944,"Heather J. Braden",1976
944,"Antonia Bird",1951
816944,"Muriel Spark",1918
1309944,"Stuart Foreman",1982
1122945,"Birgitte Stærmose",1963
714945,"Wolf Redl",1939
1513947,"Leonardo Domingues",1973
68947,"June Belli",1948
510947,"Robert Lin",1969
867949,"Waldemar Torenstra",1974
68949,"Laura Belli",1947
442950,"Haru Kawazu",1975
136952,"Gabrielle Carey",1959
1292953,"Juliusz Kaden-Bandrowski",1885
510955,"Hsiu-Ling Lin",1966
68957,"Michel Belli",1974
1734958,"Cenk Sözeri",1970
1054958,"George Gately",1928
510958,"T.C. Lin",1968
958,"John Boorman",1933
493959,"Gabrielle Lazure",1957
289960,"Franco Franchi",1928
1343961,"Tiago Correa Girrulat",1981
961,"Timothy Bottoms",1951
962,"Carole Bouquet",1957
748964,"Lars Rudolph",1966
799967,"Heather Simms",1970
968,"Sônia Braga",1950
170968,"Chad L. Coleman",1974
1887968,"Frank Budgen",1954
1258970,"Russell Brand",1975
1360971,"Shane Dax Taylor",1975
3179972,"Whitney Moore",1989
2091975,"Carlos Aguilera",1979
975,"Robert Bresson",1901
977,"Beau Bridges",1941
697978,"Henrik Prip",1960
102978,"Dawn Bradfield",1970
731979,"Pat Robertson",1930
980,"Jim Broadbent",1949
561980,"Jacquetta May",1960
1275982,"Höng Tao",1970
357982,"Judd Hamilton",1942
425982,"Penny Johnson Jerald",1961
2346983,"David Firth",1983
136985,"Kristin Carey",1969
4539985,"Miroslaw Hermaszewski",1941
987,"Jim Brown",1936
1955987,"Teppei Koike",1986
988,"Jerry Bruckheimer",1943
6783988,"Victoria Schulz",1990
1462989,"Leo Cuypers",1947
2023989,"Sam Laybourne",1974
714989,"Bruce Redman",1960
7735990,"Marco Valerio Carrara",1990
748992,"Scott Rudolph",1975
994,"Raymond Burr",1917
3094994,"Sam Smith",1992
952995,"Leia Zanganeh",1961
952998,"Tonino Zangardi",1957
544999,"Patrick Marber",1964
1000,"Tom Byron",1961
919000,"Gordon Joseph Weiss",1949
4251000,"Nicolas D. Blake",1983
443001,"Bernard Kay",1928
4387002,"Andres Beltran",1986
477003,"Rita Kvist",1985
1531003,"Malte Arkona",1978
1006,"John Candy",1950
4268006,"David Witts",1991
868006,"Morley Torgov",1927
953007,"Ziggy Zanger",1958
52008,"Stefan Banica Jr.",1967
392008,"Preston L. Holmes",1949
1327008,"Emyr G. Graciano",1974
936011,"Time Winters",1956
1803012,"Paola Bossola",1981
8042013,"Suna Dizdar",1967
1013,"Harry Carey Jr.",1921
1344016,"Jy Harris",1979
1310016,"Brian Geraghty",1975
1016,"David Carradine",1936
1019,"Robert Carradine",1954
936019,"Jeanette Winterson",1959
902019,"Claus von Boro",1918
8093019,"Jake Estrada",1978
817023,"Nicholas Sparks",1965
477024,"Hans Magnus Kvåle",1982
2160024,"Bob Braudis",1944
3214025,"Mei-yun Tang",1964
3180025,"Franz Hill",1977
1548026,"Mitsugorô Bandô",1956
885027,"Arnaud Vallens",1973
817027,"Paul Sparks",1971
8960028,"Vojtech Johaník",1986
1395028,"Scott Storch",1973
1028,"Maxwell Caulfield",1959
137029,"Roland Carey",1933
817029,"Randy Sparks",1933
2058029,"Tome",1957
902031,"Bertram von Boxberg",1957
1973031,"Kyung-ho Jung",1983
528032,"Richard Lyford",1917
732033,"Struan Robertson",1974
953033,"Stjepan Zaninovic",1926
392035,"Rupert Holmes",1947
477035,"Corey Yuen",1951
1174035,"Maria Mamona",1954
834037,"Rainer Strecker",1965
6631038,"Valentin Alt",1988
6223040,"Blue Ivy Carter",2012
545041,"Julio Marbíz",1935
1616043,"Donn Kennedy",1982
1633043,"Alexandre Moors",1972
647043,"Elcira Olivera Garcés",1924
1531044,"Sébastien Bailly",1976
1293046,"Stepan Kevorkov",1903
5458046,"Phedra de Córdoba",1938
1293049,"Albert Khachaturov",1930
5883050,"Dustin Tittle",1984
1055050,"Orhan Aydin",1961
2976050,"Marina Gera",1984
1276051,"Benjamin Jackendoff",1980
188051,"Perla Cristal",1937
8484051,"Kiran More",1962
919051,"Jonathan Weiss",1964
256053,"Paule Emanuele",1927
2806054,"M.V. Bill",1974
375056,"David Helfgott",1947
256057,"Dino Emanuelli",1931
35057,"Nina Arkhipova",1921
1905057,"Georgy Kotov",1940
494058,"Sabrina Le Beauf",1958
1058,"Joan Collins",1933
154059,"Marvin Chatinover",1927
1480060,"Michel Faber",1960
494061,"Gene LeBell",1932
205063,"Lucy Davis",1973
137063,"Edward C. Carfagno",1907
1064,"Jason Connery",1963
86064,"Ljiljana Blagojevic",1955
3350065,"Stav Drieman",1977
1066,"Robert Conrad",1935
953067,"Federico Zanni",1924
239069,"Arthur Duarte",1895
494069,"Maïwenn",1976
2398069,"Regan Reece",1984
596071,"Rafal Mohr",1975
460071,"Thomas Kloss",1956
834071,"Elliott Street",1943
392073,"Tina Holmes",1973
1073,"Courteney Cox",1964
2653073,"Evelyn Belmar",1982
1854075,"Marc Dube",1974
4421076,"Jonathan D. Bucari",1986
3129076,"Magdalena Jaworska",1983
834077,"James Street",1903
1633077,"Fernando Zamora",1975
1077,"Richard Crenna",1926
3741078,"Evan Marshall",1956
494078,"Samuel Le Bihan",1965
35079,"Matthew Arkin",1960
154079,"Pete Chatmon",1977
256079,"Matt Ember",1961
52079,"Jennifer Banko",1978
1082,"Billy Crudup",1968
307083,"Rita Gardner",1934
630083,"Dewey Nicks",1961
613084,"Alice Munro",1931
664084,"Gopalakrishna Paruchuri",1946
307085,"Robb Gardner",1969
1650086,"Kseniya Lavrova-Glinka",1977
1395086,"Niaz Taremi",1985
1087,"Lee Curreri",1961
477088,"Nancy Kwan",1939
800089,"Carly Simon",1945
2007089,"Raúl Bravo",1981
1090,"Joe D'Amato",1936
273090,"Plinio Fernando",1947
885090,"Mark Valley",1964
239091,"Débora Duarte",1950
6376092,"Olivia Krochko",1994
222092,"Murray Deutch",1920
1004092,"Martin Brunnett",1970
732093,"Pablo Reyero",1966
494093,"Michael LeBlanc",1974
358093,"Patricia Hamilton",1937
783094,"Nelli Nevedina",1964
239095,"Fernando Duarte",1937
2653095,"Brian Dickson",1982
120097,"Ed Bullins",1935
5203099,"Aoi Morikawa",1995
1100,"Blythe Danner",1943
477100,"Shirley Kwan",1966
613101,"Chris Munro",1952
2194101,"Irine Jandieri",1940
477102,"Stanley Kwan",1957
851102,"Tatau",1943
1344103,"Jonathan Murphy",1981
715104,"Yekaterina Rednikova",1973
749104,"Belén Rueda",1965
2908107,"Stefan Martin Müller",1961
171108,"Kevin B. Coleman",1960
2636108,"Aidan Turner",1983
52110,"Briana Banks",1979
1110,"Embeth Davidtz",1965
6920110,"Mercedes Carrera",1982
562111,"Robert May",1905
1111,"Jeremy Davies",1969
1327113,"Ainslie Henderson",1979
256114,"Aaron Embry",1975
579116,"Stephen Mendillo",1942
1157117,"Joshua R. Pyne",1982
2585120,"Deniz Salman",1973
970121,"Stacey Scheller",1966
5492121,"Ceija Stoika",1933
103121,"F.M. Bradley",1953
18121,"Flávia Alessandra",1974
528121,"A.C. Lyles",1918
1121,"Brandon De Wilde",1942
2143122,"Ivald Granato",1949
307122,"Tony Gardner",1964
936123,"Franz Winzentsen",1939
171123,"Lisa Coleman",1960
1259124,"Grzegorz Malecki",1975
35125,"Annette Arlander",1956
919126,"Märta Weiss",1924
681126,"Biju Phukan",1947
205127,"Matthew Davis",1978
273127,"Charlene Fernetz",1960
2619129,"Steven Boen",1984
2585130,"Melanie Vollmer",1979
409130,"Jeremy Inman",1974
137130,"Carybé",1911
4523131,"Chinaza Uche",1987
86134,"Rogelio Blain",1944
52134,"David Banks",1951
1135,"John Derek",1926
6342137,"Love Fang",1979
3435139,"Graziano Molteni",1969
715140,"Mário Redondo",1971
664142,"Katja Paryla",1940
1225142,"Radek Tuma",1976
222145,"Rajan P. Dev",1954
86145,"David Blaine",1973
239146,"Sandra Duarte",1958
1242146,"Javier Ronceros",1959
1148,"Troy Donahue",1936
7566149,"Nemanja Stojanovic",1991
1480150,"Moli Hall",1993
2347150,"Stuart Cresswell",1962
511152,"Malin Lagerlöf",1968
817153,"Radoslav Spassov",1943
4132154,"Richard Garneau",1930
205155,"Mia Amber Davis",1974
375155,"Susanna Helke",1967
239155,"Zita Duarte",1944
6733156,"Lina El Arabi",1995
919156,"Roberta Weiss",1961
239158,"Ana Duato",1968
2500160,"Puneeth Rajkumar",1975
902161,"Anneke von der Lippe",1964
766163,"Sathyan",1911
1163,"Roy Dupuis",1963
1786164,"Olaf de Fleur Johannesson",1975
4608165,"Antoine Olivier Pilon",1997
1208167,"Diane Kruger",1976
953168,"Zbigniew Zapasiewicz",1934
4676168,"Cemil Agacikoglu",1959
2925168,"Yvonne Nelson",1985
5526168,"Ludmila Forétková",1961
2160169,"Francisco Javier Flores",1984
1939170,"Nadja Sieger",1968
443170,"Roger Kay",1921
1446172,"Ned Record",1979
2194174,"Brice Marden",1938
1089175,"Fabio Boccanera",1964
2942175,"Adam Alexander",1987
35176,"Catherine Arley",1924
2126176,"Benjamin Woodward",1974
1038177,"Laurence Sterne",1713
1531180,"Kyle Bornheimer",1975
5492181,"Ashley Tredenick",1987
1718184,"Piotr Niemyjski",1978
86185,"Clay Blair Jr.",1925
647186,"Richard Olivier",1961
1187,"Noah Emmerich",1965
3877188,"Yûdai Chiba",1989
1089189,"Lennart Boorsma",1978
6376190,"Viera Cákanyová",1980
630193,"Petre Nicolae",1955
1956193,"Jens Voigt",1971
1922193,"Kyle Safieh",1986
52195,"Laura Banks",1956
1196,"Douglas Fairbanks",1883
477197,"Tadeusz Kwinta",1938
3078200,"Kelly Karavites",1959
579201,"Maria Luísa Mendonça",1970
562203,"Miko Mayama",1939
222203,"Peter Devaney Flanagan",1959
7158203,"Titus Covington",1985
1206,"Abel Ferrara",1951
2993207,"Adam Rogatty",1956
2500207,"Roberto Saviano",1979
1209,"William Fichtner",1956
4098209,"Anja Haverland",1983
5526214,"Park Ji-Yeon",1984
3826214,"Luiz Caldas",1963
562214,"Yuliya Mayarchuk",1977
1215,"Albert Finney",1936
1191215,"Veronica Sywak",1978
953216,"Nikos Zapatinas",1945
2602216,"Nicoline Hummel",1980
545217,"Siro Marcellini",1921
290217,"Kevin Francis",1949
1276218,"Aleksandra Kisio",1983
443218,"Selda Kaya",1976
1310218,"Matthias Hornschuh",1968
256219,"Jim Emerson",1957
3792220,"Ana Pauker",1893
324220,"Poul Godske",1929
477221,"Jing-hung Kwok",1967
1221,"Louise Fletcher",1934
1222,"Calista Flockhart",1964
443223,"Aykut Kayacik",1962
1021224,"Rachida Brakni",1977
936225,"Wolf Wirth",1929
6937226,"Alfred Bjerre Larsen",2002
2245226,"Leander Suleiman",1982
545227,"Benedetto Marcello",1686
6206228,"Ali Stolar",1994
256228,"Karrie Emerson",1959
5883229,"Penelope Fitzgerald",1916
1229,"Glenn Ford",1916
358232,"Denavaka Hamine",1906
324233,"Michael Godere",1976
1956235,"Curse",1978
1548235,"Titanilla Bogdányi",1986
1225237,"Yuk Long Wong",1950
1327237,"Mads Juul",1975
681237,"Giovanni Pianigiani",1962
1240,"Dennis Franz",1944
681240,"Adam Pianko",1942
1429242,"Jansen Panettiere",1994
1243,"William Friedkin",1935
1939243,"Timothy Morton",1984
69245,"Louie Bellson",1924
460246,"Pavel Klushantsev",1910
9164247,"Mirza",1993
1259251,"Ricky Williams",1977
919254,"Katrin Weisser",1975
919256,"Norbert Weisser",1946
1257,"Ava Gardner",1922
936259,"Ole Wisborg",1925
324259,"Randall Godwin",1958
545259,"Alfredo Marceneiro",1891
868259,"Rosita Torosh",1945
3350260,"Valeriya Khodos",1986
1261,"Rebecca Gayheart",1971
2466261,"Rachel Zoe",1971
409262,"Diana Lee Inosanto",1966
953262,"Moon Unit Zappa",1967
681264,"Priit Pärn",1946
1038264,"Chris Derks",1965
1922265,"Marcela Del Valle",1980
375267,"André Heller",1947
1497267,"Brian D. Young",1965
1939267,"T.I.",1980
1344267,"Christina Collard",1983
1225271,"Vasili Zhukovsky",1783
681271,"Sergiusz Piasecki",1901
3520272,"Daniel Dangl",1975
3299274,"Anna Smolowik",1985
409276,"Harumi Inoue",1974
2602276,"Tallulah Sheffield",1985
919277,"Jonathan Weissler",1975
936279,"Siegfried Wischnewski",1922
1123280,"Rick Schiaffo",1951
1281,"Bobcat Goldthwait",1962
171283,"Tania Coleridge",1966
188284,"Milos Crnjanski",1893
647284,"Pernilla Oljelund",1962
902285,"Mogens von Gadow",1930
375285,"Bruno Heller",1960
766286,"Yasue Satô",1978
868289,"Danil Torppe",1951
256289,"Dick Emery",1915
902290,"Katja von Garnier",1966
766291,"Yuka Sato",1973
1650294,"Lerone D. Wilson",1982
647296,"Roger Olkowski",1952
409296,"Makio Inoue",1940
426297,"Taborah Johnson",1953
2602298,"Mike Weerts",1982
1174298,"Elisa Lipkau",1973
1242298,"Vishal Solanki",1983
426298,"Taj Johnson",1971
800299,"Melvin Simon",1926
936300,"Tom Wisdom",1973
324300,"Heiner Goebbels",1952
18300,"Brígida Alexander",1911
1276300,"Nick Lashley",1964
783306,"Roger Sellberg",1946
2296306,"Kaz B.",1982
868307,"Adolfo Torrado",1904
1307,"Stacy Haiduk",1968
698308,"Antonín Procházka",1953
6376309,"Chang-Yann Jeong",1975
2551311,"Lotte Verbeek",1982
1344313,"Eszter Kiss",1971
783314,"Connie Sellecca",1955
613315,"Bo F. Munthe",1943
868315,"Ramón Torrado",1905
1317,"Renny Harlin",1959
732317,"Mikey Robins",1961
460318,"Tatyana Klyuyeva",1951
4812318,"Zilecka Barbora",1990
1320,"Valerie Harper",1939
4812322,"Michael C. Burgess",1956
1322,"Rex Harrison",1908
1324,"Ian Hart",1964
4812325,"Rastislav Dubovsky",1976
4455325,"David Kenneth Sommerville",1987
1446329,"Andy Sottilare",1962
885330,"Annu Valonen",1964
1650330,"Sue Monk Kidd",1948
1332,"Robert Hays",1947
783333,"Arlene Sellers",1921
1718336,"Otakar Senovský",1979
222336,"Seamus Dever",1976
1548337,"Ulrich P. Bruckner",1962
5543337,"Ibrahim Bin Mohamed",1983
919339,"Frans Weisz",1938
2789340,"David Cohen",1957
1341,"Florence Henderson",1934
375342,"Joseph Heller",1923
2279344,"Natan Zahavi",1946
1347,"Barbara Hershey",1948
35347,"Joan Armatrading",1950
1225348,"Yat Ning Chan",1979
3911348,"Andy Denson",1992
630349,"Ashley Nicole",1966
1349,"Jennifer Love Hewitt",1979
902349,"Otto von Habsburg",1912
1616349,"Dave Annable",1979
120349,"Jarrod Bunch",1968
868350,"Nuria Torray",1934
358353,"Joachim Hammann",1946
1354,"Ciarán Hinds",1953
239356,"Jessica Dublin",1918
7600356,"Marco Chen-Yang Hsieh",1974
1412356,"Paul Merson",1968
919356,"Robert Weitman",1905
5713359,"Sabina Rojková",1997
137362,"Ingemar Carlehed",1945
6580362,"Eric Green",1984
1650363,"Ilya Rubinshteyn",1962
1361364,"Stéphane Debac",1973
103364,"Paul Bradley",1957
1365,"Whitney Houston",1963
817366,"Ken Spears",1938
120366,"Ralph Bunche",1904
732367,"Andrew Robinson",1942
579368,"Rossy Mendoza",1950
1370,"Finola Hughes",1959
494372,"Ursula K. Le Guin",1929
1565374,"Michael Sauter",1976
902376,"Thea von Harbou",1888
1380,"Jim Hutton",1934
834380,"KaDee Strickland",1975
222381,"Roy Deverell",1942
1429382,"Mark Edwin Robinson",1980
851383,"Anna Maria Tatò",1940
885383,"Arnaldo Valsecchi",1940
222384,"William Deverell",1937
494384,"Marie-Christine Lê Huu",1969
409384,"Flavio Insinna",1965
171385,"Duilio Coletti",1906
613385,"Nilo Zimmerman",1986
817389,"Steve J. Spears",1951
8586391,"José Guertzenstein",1975
545393,"Jean-Pierre Marchand",1924
324397,"Dave Goelz",1946
885397,"Evalds Valters",1894
579398,"Bernard Mendy",1981
800398,"Susanna Simon",1968
9963398,"Martin Schleske",1965
324400,"Patricia Goemaere",1963
1191401,"Ilya Velchev",1947
409401,"Miquel Insua",1961
1021403,"Doukissa",1941
1404,"Madeline Kahn",1942
1225406,"Colin Ford",1996
851406,"Walter Taub",1907
613407,"Murad",1910
2551408,"Jonathan Smeke",1982
545408,"Nancy Marchand",1928
1922408,"Emanuel Parvu",1979
409410,"Prinya Intachai",1981
868411,"Vittorio Torre",1974
2228412,"Hugo Portisch",1927
851413,"Evert Taube",1890
2381413,"Hans Heinrich",1929
1415,"Elia Kazan",1909
885417,"Mato Valtonen",1955
613417,"Raza Murad",1950
222419,"Iñaki Devesa",1969
664420,"Ioan Gyuri Pascu",1961
528420,"Paul Lynch",1946
766421,"Ingrid Sattes",1964
120421,"Ted Bundy",1946
1421,"George Kennedy",1925
1973422,"Rhys Wakefield",1988
1423,"Richard Kiel",1939
953423,"Merila Zare'i",1971
1633423,"Philip Waley",1972
3299423,"Lily Loveless",1990
783424,"Gustav Rudolf Sellner",1905
7617425,"Miyu Suenaga",1995
851427,"Bernd Tauber",1950
2653428,"Fabrizio Brandi",1965
936429,"William Wise",1940
511429,"Lalainia Lindbjerg",1974
1701430,"Rod Boaz",1966
2194431,"Bill Suplee",1943
1888432,"Mikk Rand",1970
579433,"Luigi Meneghello",1922
579434,"César Meneghetti",1964
868435,"Alfonso Torregrosa",1959
562435,"José Mayer",1949
800436,"Wilson Simonal",1939
919439,"Giso Weißbach",1940
477440,"Velko Kynev",1948
137443,"Sophie Carlhian",1962
2058443,"Avram Dorion",1920
2602445,"Petar Zekavica",1979
2704448,"Dainius Gavenonis",1973
596449,"Kirill Molchanov",1922
851449,"Amy Taubin",1939
3843449,"Özge Özpirinçci",1986
2534449,"Filippos Tsalahouris",1969
579453,"Ric Menello",1952
1973453,"Nehemiah Clark",1985
477455,"Masaki Kyômoto",1959
1480456,"Norberto Fuentes",1943
1242458,"Benjamín Vicuña",1978
851458,"Anatole Taubman",1970
817458,"Heidi Specogna",1959
3078459,"Javor Gardev",1972
953461,"Zadok Zarfati",1941
324461,"Elzbieta Goetel",1942
528462,"Susan Lynch",1971
188462,"David Croft",1922
69462,"Afanasi Belov",1909
307463,"Buddy Garion",1924
3146463,"Jan Pierzchala",1921
